Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Mooring
857	Spectrogram 1	1	13404.797592205	13405.229925635	87.1	935.5	AU-AWBS03_20141204_060000.wav	54.803	AW14_AU_BS3
858	Waveform 1	1	13406.440459238	13407.045726039	106.5	625.8	AU-AWBS03_20141204_060000.wav	56.446	AW14_AU_BS3
858	Spectrogram 1	1	13406.440459238	13407.045726039	106.5	625.8	AU-AWBS03_20141204_060000.wav	56.446	AW14_AU_BS3
859	Waveform 1	1	13408.054504041	13408.630948614	58.1	625.8	AU-AWBS03_20141204_060000.wav	58.060	AW14_AU_BS3
859	Spectrogram 1	1	13408.054504041	13408.630948614	58.1	625.8	AU-AWBS03_20141204_060000.wav	58.060	AW14_AU_BS3
860	Waveform 1	1	13410.043237817	13410.590860162	54.8	658.1	AU-AWBS03_20141204_060000.wav	60.049	AW14_AU_BS3
860	Spectrogram 1	1	13410.043237817	13410.590860162	54.8	658.1	AU-AWBS03_20141204_060000.wav	60.049	AW14_AU_BS3
861	Waveform 1	1	13411.974327136	13412.608416166	135.5	616.1	AU-AWBS03_20141204_060000.wav	61.979	AW14_AU_BS3
861	Spectrogram 1	1	13411.974327136	13412.608416166	135.5	616.1	AU-AWBS03_20141204_060000.wav	61.979	AW14_AU_BS3
862	Waveform 1	1	13414.950481351	13415.382814780	129.0	625.8	AU-AWBS03_20141204_060000.wav	64.956	AW14_AU_BS3
862	Spectrogram 1	1	13414.950481351	13415.382814780	129.0	625.8	AU-AWBS03_20141204_060000.wav	64.956	AW14_AU_BS3
863	Waveform 1	1	13419.763793533	13420.224949192	161.3	629.0	AU-AWBS03_20141204_060000.wav	69.769	AW14_AU_BS3
863	Spectrogram 1	1	13419.763793533	13420.224949192	161.3	629.0	AU-AWBS03_20141204_060000.wav	69.769	AW14_AU_BS3
864	Waveform 1	1	13424.932925346	13425.394081004	125.8	651.6	AU-AWBS03_20141204_060000.wav	74.938	AW14_AU_BS3
864	Spectrogram 1	1	13424.932925346	13425.394081004	125.8	651.6	AU-AWBS03_20141204_060000.wav	74.938	AW14_AU_BS3
865	Waveform 1	1	13428.823926212	13429.256259642	196.8	638.7	AU-AWBS03_20141204_060000.wav	78.829	AW14_AU_BS3
865	Spectrogram 1	1	13428.823926212	13429.256259642	196.8	638.7	AU-AWBS03_20141204_060000.wav	78.829	AW14_AU_BS3
866	Waveform 1	1	13429.775059757	13430.351504330	109.7	674.2	AU-AWBS03_20141204_060000.wav	79.780	AW14_AU_BS3
866	Spectrogram 1	1	13429.775059757	13430.351504330	109.7	674.2	AU-AWBS03_20141204_060000.wav	79.780	AW14_AU_BS3
867	Waveform 1	1	13431.014415589	13431.216171189	135.5	503.2	AU-AWBS03_20141204_060000.wav	81.020	AW14_AU_BS3
867	Spectrogram 1	1	13431.014415589	13431.216171189	135.5	503.2	AU-AWBS03_20141204_060000.wav	81.020	AW14_AU_BS3
868	Waveform 1	1	13434.975502021	13435.379013222	71.0	587.1	AU-AWBS03_20141204_060000.wav	84.981	AW14_AU_BS3
868	Spectrogram 1	1	13434.975502021	13435.379013222	71.0	587.1	AU-AWBS03_20141204_060000.wav	84.981	AW14_AU_BS3
869	Waveform 1	1	13439.990569804	13440.567014376	74.2	677.4	AU-AWBS03_20141204_060000.wav	89.996	AW14_AU_BS3
869	Spectrogram 1	1	13439.990569804	13440.567014376	74.2	677.4	AU-AWBS03_20141204_060000.wav	89.996	AW14_AU_BS3
870	Waveform 1	1	13445.409148787	13446.158526732	145.2	677.4	AU-AWBS03_20141204_060000.wav	95.415	AW14_AU_BS3
870	Spectrogram 1	1	13445.409148787	13446.158526732	145.2	677.4	AU-AWBS03_20141204_060000.wav	95.415	AW14_AU_BS3
871	Waveform 1	1	13450.518147921	13450.950481351	148.4	687.1	AU-AWBS03_20141204_060000.wav	100.523	AW14_AU_BS3
871	Spectrogram 1	1	13450.518147921	13450.950481351	148.4	687.1	AU-AWBS03_20141204_060000.wav	100.523	AW14_AU_BS3
872	Waveform 1	1	13455.706149076	13456.397882563	112.9	696.8	AU-AWBS03_20141204_060000.wav	105.711	AW14_AU_BS3
872	Spectrogram 1	1	13455.706149076	13456.397882563	112.9	696.8	AU-AWBS03_20141204_060000.wav	105.711	AW14_AU_BS3
873	Waveform 1	1	13460.529414145	13461.422903233	51.6	658.1	AU-AWBS03_20141204_060000.wav	110.535	AW14_AU_BS3
873	Spectrogram 1	1	13460.529414145	13461.422903233	51.6	658.1	AU-AWBS03_20141204_060000.wav	110.535	AW14_AU_BS3
874	Waveform 1	1	13465.775059757	13466.293859873	109.7	709.7	AU-AWBS03_20141204_060000.wav	115.780	AW14_AU_BS3
874	Spectrogram 1	1	13465.775059757	13466.293859873	109.7	709.7	AU-AWBS03_20141204_060000.wav	115.780	AW14_AU_BS3
875	Waveform 1	1	13470.795103984	13471.630948614	54.8	583.9	AU-AWBS03_20141204_060000.wav	120.800	AW14_AU_BS3
875	Spectrogram 1	1	13470.795103984	13471.630948614	54.8	583.9	AU-AWBS03_20141204_060000.wav	120.800	AW14_AU_BS3
876	Waveform 1	1	13474.719903522	13475.209881409	138.7	441.9	AU-AWBS03_20141204_060000.wav	124.725	AW14_AU_BS3
876	Spectrogram 1	1	13474.719903522	13475.209881409	138.7	441.9	AU-AWBS03_20141204_060000.wav	124.725	AW14_AU_BS3
877	Waveform 1	1	13475.959259353	13476.449237240	48.4	648.4	AU-AWBS03_20141204_060000.wav	125.965	AW14_AU_BS3
877	Spectrogram 1	1	13475.959259353	13476.449237240	48.4	648.4	AU-AWBS03_20141204_060000.wav	125.965	AW14_AU_BS3
878	Waveform 1	1	13477.169792956	13477.602126386	64.5	429.0	AU-AWBS03_20141204_060000.wav	127.175	AW14_AU_BS3
878	Spectrogram 1	1	13477.169792956	13477.602126386	64.5	429.0	AU-AWBS03_20141204_060000.wav	127.175	AW14_AU_BS3
879	Waveform 1	1	13479.417926790	13479.734971305	83.9	412.9	AU-AWBS03_20141204_060000.wav	129.423	AW14_AU_BS3
879	Spectrogram 1	1	13479.417926790	13479.734971305	83.9	412.9	AU-AWBS03_20141204_060000.wav	129.423	AW14_AU_BS3
880	Waveform 1	1	13480.743749307	13481.493127252	67.7	519.4	AU-AWBS03_20141204_060000.wav	130.749	AW14_AU_BS3
880	Spectrogram 1	1	13480.743749307	13481.493127252	67.7	519.4	AU-AWBS03_20141204_060000.wav	130.749	AW14_AU_BS3
881	Waveform 1	1	13480.167304734	13480.541993707	83.9	467.7	AU-AWBS03_20141204_060000.wav	130.173	AW14_AU_BS3
881	Spectrogram 1	1	13480.167304734	13480.541993707	83.9	467.7	AU-AWBS03_20141204_060000.wav	130.173	AW14_AU_BS3
882	Waveform 1	1	13483.979303580	13484.498103695	80.6	509.7	AU-AWBS03_20141204_060000.wav	133.985	AW14_AU_BS3
882	Spectrogram 1	1	13483.979303580	13484.498103695	80.6	509.7	AU-AWBS03_20141204_060000.wav	133.985	AW14_AU_BS3
883	Waveform 1	1	13485.276303868	13485.795103984	71.0	564.5	AU-AWBS03_20141204_060000.wav	135.282	AW14_AU_BS3
883	Spectrogram 1	1	13485.276303868	13485.795103984	71.0	564.5	AU-AWBS03_20141204_060000.wav	135.282	AW14_AU_BS3
884	Waveform 1	1	13485.910392898	13486.486837471	90.3	577.4	AU-AWBS03_20141204_060000.wav	135.916	AW14_AU_BS3
884	Spectrogram 1	1	13485.910392898	13486.486837471	90.3	577.4	AU-AWBS03_20141204_060000.wav	135.916	AW14_AU_BS3
885	Waveform 1	1	13488.706149076	13489.282593649	83.9	503.2	AU-AWBS03_20141204_060000.wav	138.711	AW14_AU_BS3
885	Spectrogram 1	1	13488.706149076	13489.282593649	83.9	503.2	AU-AWBS03_20141204_060000.wav	138.711	AW14_AU_BS3
886	Waveform 1	1	13490.060793822	13490.464305023	74.2	593.5	AU-AWBS03_20141204_060000.wav	140.066	AW14_AU_BS3
886	Spectrogram 1	1	13490.060793822	13490.464305023	74.2	593.5	AU-AWBS03_20141204_060000.wav	140.066	AW14_AU_BS3
887	Waveform 1	1	13490.728681524	13491.218659411	22.6	603.2	AU-AWBS03_20141204_060000.wav	140.734	AW14_AU_BS3
887	Spectrogram 1	1	13490.728681524	13491.218659411	22.6	603.2	AU-AWBS03_20141204_060000.wav	140.734	AW14_AU_BS3
888	Waveform 1	1	13491.305126097	13491.823926212	58.1	600.0	AU-AWBS03_20141204_060000.wav	141.311	AW14_AU_BS3
888	Spectrogram 1	1	13491.305126097	13491.823926212	58.1	600.0	AU-AWBS03_20141204_060000.wav	141.311	AW14_AU_BS3
889	Waveform 1	1	13494.417926790	13494.734971305	61.3	525.8	AU-AWBS03_20141204_060000.wav	144.423	AW14_AU_BS3
889	Spectrogram 1	1	13494.417926790	13494.734971305	61.3	525.8	AU-AWBS03_20141204_060000.wav	144.423	AW14_AU_BS3
890	Waveform 1	1	13495.981791801	13496.356480773	74.2	577.4	AU-AWBS03_20141204_060000.wav	145.987	AW14_AU_BS3
890	Spectrogram 1	1	13495.981791801	13496.356480773	74.2	577.4	AU-AWBS03_20141204_060000.wav	145.987	AW14_AU_BS3
891	Waveform 1	1	13496.500591917	13497.163503175	77.4	680.6	AU-AWBS03_20141204_060000.wav	146.506	AW14_AU_BS3
891	Spectrogram 1	1	13496.500591917	13497.163503175	77.4	680.6	AU-AWBS03_20141204_060000.wav	146.506	AW14_AU_BS3
892	Waveform 1	1	13500.161014954	13500.622170612	64.5	522.6	AU-AWBS03_20141204_060000.wav	150.167	AW14_AU_BS3
892	Spectrogram 1	1	13500.161014954	13500.622170612	64.5	522.6	AU-AWBS03_20141204_060000.wav	150.167	AW14_AU_BS3
893	Waveform 1	1	13500.852748441	13501.256259642	119.4	603.2	AU-AWBS03_20141204_060000.wav	150.858	AW14_AU_BS3
893	Spectrogram 1	1	13500.852748441	13501.256259642	119.4	603.2	AU-AWBS03_20141204_060000.wav	150.858	AW14_AU_BS3
894	Waveform 1	1	13501.429193014	13501.890348672	103.2	567.7	AU-AWBS03_20141204_060000.wav	151.435	AW14_AU_BS3
894	Spectrogram 1	1	13501.429193014	13501.890348672	103.2	567.7	AU-AWBS03_20141204_060000.wav	151.435	AW14_AU_BS3
895	Waveform 1	1	13498.806370208	13499.152236951	93.5	625.8	AU-AWBS03_20141204_060000.wav	148.812	AW14_AU_BS3
895	Spectrogram 1	1	13498.806370208	13499.152236951	93.5	625.8	AU-AWBS03_20141204_060000.wav	148.812	AW14_AU_BS3
896	Waveform 1	1	13503.504393476	13503.850260219	103.2	532.3	AU-AWBS03_20141204_060000.wav	153.510	AW14_AU_BS3
896	Spectrogram 1	1	13503.504393476	13503.850260219	103.2	532.3	AU-AWBS03_20141204_060000.wav	153.510	AW14_AU_BS3
897	Waveform 1	1	13503.879082448	13504.340238106	96.8	522.6	AU-AWBS03_20141204_060000.wav	153.884	AW14_AU_BS3
897	Spectrogram 1	1	13503.879082448	13504.340238106	96.8	522.6	AU-AWBS03_20141204_060000.wav	153.884	AW14_AU_BS3
898	Waveform 1	1	13505.817636432	13506.278792090	109.7	622.6	AU-AWBS03_20141204_060000.wav	155.823	AW14_AU_BS3
898	Spectrogram 1	1	13505.817636432	13506.278792090	109.7	622.6	AU-AWBS03_20141204_060000.wav	155.823	AW14_AU_BS3
899	Waveform 1	1	13506.509369919	13506.855236663	112.9	567.7	AU-AWBS03_20141204_060000.wav	156.515	AW14_AU_BS3
899	Spectrogram 1	1	13506.509369919	13506.855236663	112.9	567.7	AU-AWBS03_20141204_060000.wav	156.515	AW14_AU_BS3
900	Waveform 1	1	13510.285081871	13510.746237529	87.1	612.9	AU-AWBS03_20141204_060000.wav	160.291	AW14_AU_BS3
900	Spectrogram 1	1	13510.285081871	13510.746237529	87.1	612.9	AU-AWBS03_20141204_060000.wav	160.291	AW14_AU_BS3
901	Waveform 1	1	13510.919170901	13511.207393187	122.6	609.7	AU-AWBS03_20141204_060000.wav	160.924	AW14_AU_BS3
901	Spectrogram 1	1	13510.919170901	13511.207393187	122.6	609.7	AU-AWBS03_20141204_060000.wav	160.924	AW14_AU_BS3
902	Waveform 1	1	13511.553259931	13511.985593360	125.8	587.1	AU-AWBS03_20141204_060000.wav	161.559	AW14_AU_BS3
902	Spectrogram 1	1	13511.553259931	13511.985593360	125.8	587.1	AU-AWBS03_20141204_060000.wav	161.559	AW14_AU_BS3
903	Waveform 1	1	13511.985593360	13512.533215704	151.6	371.0	AU-AWBS03_20141204_060000.wav	161.991	AW14_AU_BS3
903	Spectrogram 1	1	13511.985593360	13512.533215704	151.6	371.0	AU-AWBS03_20141204_060000.wav	161.991	AW14_AU_BS3
904	Waveform 1	1	13516.201103406	13516.691081293	145.2	593.5	AU-AWBS03_20141204_060000.wav	166.207	AW14_AU_BS3
904	Spectrogram 1	1	13516.201103406	13516.691081293	145.2	593.5	AU-AWBS03_20141204_060000.wav	166.207	AW14_AU_BS3
905	Waveform 1	1	13519.602126386	13520.120926501	87.1	674.2	AU-AWBS03_20141204_060000.wav	169.607	AW14_AU_BS3
905	Spectrogram 1	1	13519.602126386	13520.120926501	87.1	674.2	AU-AWBS03_20141204_060000.wav	169.607	AW14_AU_BS3
906	Waveform 1	1	13518.996859584	13519.458015242	167.7	574.2	AU-AWBS03_20141204_060000.wav	169.002	AW14_AU_BS3
906	Spectrogram 1	1	13518.996859584	13519.458015242	167.7	574.2	AU-AWBS03_20141204_060000.wav	169.002	AW14_AU_BS3
907	Waveform 1	1	13520.812659988	13521.417926790	74.2	700.0	AU-AWBS03_20141204_060000.wav	170.818	AW14_AU_BS3
907	Spectrogram 1	1	13520.812659988	13521.417926790	74.2	700.0	AU-AWBS03_20141204_060000.wav	170.818	AW14_AU_BS3
908	Waveform 1	1	13521.734971305	13522.196126963	48.4	612.9	AU-AWBS03_20141204_060000.wav	171.740	AW14_AU_BS3
908	Spectrogram 1	1	13521.734971305	13522.196126963	48.4	612.9	AU-AWBS03_20141204_060000.wav	171.740	AW14_AU_BS3
909	Waveform 1	1	13522.397882563	13522.772571536	64.5	680.6	AU-AWBS03_20141204_060000.wav	172.403	AW14_AU_BS3
909	Spectrogram 1	1	13522.397882563	13522.772571536	64.5	680.6	AU-AWBS03_20141204_060000.wav	172.403	AW14_AU_BS3
910	Waveform 1	1	13524.797592205	13525.489325693	48.4	651.6	AU-AWBS03_20141204_060000.wav	174.803	AW14_AU_BS3
910	Spectrogram 1	1	13524.797592205	13525.489325693	48.4	651.6	AU-AWBS03_20141204_060000.wav	174.803	AW14_AU_BS3
911	Waveform 1	1	13526.065770265	13526.613392610	161.3	600.0	AU-AWBS03_20141204_060000.wav	176.071	AW14_AU_BS3
911	Spectrogram 1	1	13526.065770265	13526.613392610	161.3	600.0	AU-AWBS03_20141204_060000.wav	176.071	AW14_AU_BS3
912	Waveform 1	1	13527.103370496	13527.420415011	148.4	587.1	AU-AWBS03_20141204_060000.wav	177.109	AW14_AU_BS3
912	Spectrogram 1	1	13527.103370496	13527.420415011	148.4	587.1	AU-AWBS03_20141204_060000.wav	177.109	AW14_AU_BS3
913	Waveform 1	1	13527.881570670	13528.371548556	58.1	506.5	AU-AWBS03_20141204_060000.wav	177.887	AW14_AU_BS3
913	Spectrogram 1	1	13527.881570670	13528.371548556	58.1	506.5	AU-AWBS03_20141204_060000.wav	177.887	AW14_AU_BS3
914	Waveform 1	1	13529.524437702	13529.899126674	67.7	535.5	AU-AWBS03_20141204_060000.wav	179.530	AW14_AU_BS3
914	Spectrogram 1	1	13529.524437702	13529.899126674	67.7	535.5	AU-AWBS03_20141204_060000.wav	179.530	AW14_AU_BS3
915	Waveform 1	1	13529.870304446	13530.244993418	96.8	690.3	AU-AWBS03_20141204_060000.wav	179.875	AW14_AU_BS3
915	Spectrogram 1	1	13529.870304446	13530.244993418	96.8	690.3	AU-AWBS03_20141204_060000.wav	179.875	AW14_AU_BS3
916	Waveform 1	1	13531.253771420	13531.743749307	80.6	719.4	AU-AWBS03_20141204_060000.wav	181.259	AW14_AU_BS3
916	Spectrogram 1	1	13531.253771420	13531.743749307	80.6	719.4	AU-AWBS03_20141204_060000.wav	181.259	AW14_AU_BS3
917	Waveform 1	1	13532.186035623	13532.416613452	196.8	725.8	AU-AWBS03_20141204_060000.wav	182.191	AW14_AU_BS3
917	Spectrogram 1	1	13532.186035623	13532.416613452	196.8	725.8	AU-AWBS03_20141204_060000.wav	182.191	AW14_AU_BS3
918	Waveform 1	1	13532.820124653	13533.396569226	164.5	638.7	AU-AWBS03_20141204_060000.wav	182.826	AW14_AU_BS3
918	Spectrogram 1	1	13532.820124653	13533.396569226	164.5	638.7	AU-AWBS03_20141204_060000.wav	182.826	AW14_AU_BS3
919	Waveform 1	1	13534.664747286	13534.952969573	174.2	638.7	AU-AWBS03_20141204_060000.wav	184.670	AW14_AU_BS3
919	Spectrogram 1	1	13534.664747286	13534.952969573	174.2	638.7	AU-AWBS03_20141204_060000.wav	184.670	AW14_AU_BS3
920	Waveform 1	1	13535.270014088	13535.817636432	51.6	732.3	AU-AWBS03_20141204_060000.wav	185.275	AW14_AU_BS3
920	Spectrogram 1	1	13535.270014088	13535.817636432	51.6	732.3	AU-AWBS03_20141204_060000.wav	185.275	AW14_AU_BS3
921	Waveform 1	1	13536.422903233	13536.653481062	232.3	480.6	AU-AWBS03_20141204_060000.wav	186.428	AW14_AU_BS3
921	Spectrogram 1	1	13536.422903233	13536.653481062	232.3	480.6	AU-AWBS03_20141204_060000.wav	186.428	AW14_AU_BS3
922	Waveform 1	1	13537.201103406	13537.604614607	145.2	696.8	AU-AWBS03_20141204_060000.wav	187.207	AW14_AU_BS3
922	Spectrogram 1	1	13537.201103406	13537.604614607	145.2	696.8	AU-AWBS03_20141204_060000.wav	187.207	AW14_AU_BS3
923	Waveform 1	1	13538.065770265	13538.440459238	209.7	700.0	AU-AWBS03_20141204_060000.wav	188.071	AW14_AU_BS3
923	Spectrogram 1	1	13538.065770265	13538.440459238	209.7	700.0	AU-AWBS03_20141204_060000.wav	188.071	AW14_AU_BS3
924	Waveform 1	1	13540.313904099	13540.803881986	112.9	690.3	AU-AWBS03_20141204_060000.wav	190.319	AW14_AU_BS3
924	Spectrogram 1	1	13540.313904099	13540.803881986	112.9	690.3	AU-AWBS03_20141204_060000.wav	190.319	AW14_AU_BS3
925	Waveform 1	1	13539.823926212	13540.140970727	106.5	461.3	AU-AWBS03_20141204_060000.wav	189.829	AW14_AU_BS3
925	Spectrogram 1	1	13539.823926212	13540.140970727	106.5	461.3	AU-AWBS03_20141204_060000.wav	189.829	AW14_AU_BS3
926	Waveform 1	1	13541.524437702	13542.100882275	96.8	651.6	AU-AWBS03_20141204_060000.wav	191.530	AW14_AU_BS3
926	Spectrogram 1	1	13541.524437702	13542.100882275	96.8	651.6	AU-AWBS03_20141204_060000.wav	191.530	AW14_AU_BS3
927	Waveform 1	1	13542.648504619	13543.080838048	83.9	654.8	AU-AWBS03_20141204_060000.wav	192.654	AW14_AU_BS3
927	Spectrogram 1	1	13542.648504619	13543.080838048	83.9	654.8	AU-AWBS03_20141204_060000.wav	192.654	AW14_AU_BS3
928	Waveform 1	1	13543.282593649	13543.657282621	122.6	645.2	AU-AWBS03_20141204_060000.wav	193.288	AW14_AU_BS3
928	Spectrogram 1	1	13543.282593649	13543.657282621	122.6	645.2	AU-AWBS03_20141204_060000.wav	193.288	AW14_AU_BS3
929	Waveform 1	1	13544.932925346	13545.278792090	109.7	612.9	AU-AWBS03_20141204_060000.wav	194.938	AW14_AU_BS3
929	Spectrogram 1	1	13544.932925346	13545.278792090	109.7	612.9	AU-AWBS03_20141204_060000.wav	194.938	AW14_AU_BS3
930	Waveform 1	1	13545.884058891	13546.316392321	90.3	638.7	AU-AWBS03_20141204_060000.wav	195.890	AW14_AU_BS3
930	Spectrogram 1	1	13545.884058891	13546.316392321	90.3	638.7	AU-AWBS03_20141204_060000.wav	195.890	AW14_AU_BS3
931	Waveform 1	1	13548.305126097	13548.766281755	125.8	661.3	AU-AWBS03_20141204_060000.wav	198.311	AW14_AU_BS3
931	Spectrogram 1	1	13548.305126097	13548.766281755	125.8	661.3	AU-AWBS03_20141204_060000.wav	198.311	AW14_AU_BS3
932	Waveform 1	1	13548.968037355	13549.544481928	119.4	612.9	AU-AWBS03_20141204_060000.wav	198.974	AW14_AU_BS3
932	Spectrogram 1	1	13548.968037355	13549.544481928	119.4	612.9	AU-AWBS03_20141204_060000.wav	198.974	AW14_AU_BS3
933	Waveform 1	1	13550.149748730	13550.639726616	148.4	558.1	AU-AWBS03_20141204_060000.wav	200.155	AW14_AU_BS3
933	Spectrogram 1	1	13550.149748730	13550.639726616	148.4	558.1	AU-AWBS03_20141204_060000.wav	200.155	AW14_AU_BS3
934	Waveform 1	1	13550.956771131	13551.360282332	100.0	538.7	AU-AWBS03_20141204_060000.wav	200.962	AW14_AU_BS3
934	Spectrogram 1	1	13550.956771131	13551.360282332	100.0	538.7	AU-AWBS03_20141204_060000.wav	200.962	AW14_AU_BS3
935	Waveform 1	1	13551.706149076	13552.224949192	71.0	571.0	AU-AWBS03_20141204_060000.wav	201.711	AW14_AU_BS3
935	Spectrogram 1	1	13551.706149076	13552.224949192	71.0	571.0	AU-AWBS03_20141204_060000.wav	201.711	AW14_AU_BS3
936	Waveform 1	1	13558.659770843	13558.890348672	74.2	609.7	AU-AWBS03_20141204_060000.wav	208.665	AW14_AU_BS3
936	Spectrogram 1	1	13558.659770843	13558.890348672	74.2	609.7	AU-AWBS03_20141204_060000.wav	208.665	AW14_AU_BS3
937	Waveform 1	1	13559.005637586	13559.380326559	71.0	696.8	AU-AWBS03_20141204_060000.wav	209.011	AW14_AU_BS3
937	Spectrogram 1	1	13559.005637586	13559.380326559	71.0	696.8	AU-AWBS03_20141204_060000.wav	209.011	AW14_AU_BS3
938	Waveform 1	1	13555.085814492	13555.633436836	54.8	416.1	AU-AWBS03_20141204_060000.wav	205.091	AW14_AU_BS3
938	Spectrogram 1	1	13555.085814492	13555.633436836	54.8	416.1	AU-AWBS03_20141204_060000.wav	205.091	AW14_AU_BS3
939	Waveform 1	1	13560.446749018	13561.052015820	83.9	435.5	AU-AWBS03_20141204_060000.wav	210.452	AW14_AU_BS3
939	Spectrogram 1	1	13560.446749018	13561.052015820	83.9	435.5	AU-AWBS03_20141204_060000.wav	210.452	AW14_AU_BS3
940	Waveform 1	1	13563.074548268	13563.535703926	80.6	503.2	AU-AWBS03_20141204_060000.wav	213.080	AW14_AU_BS3
940	Spectrogram 1	1	13563.074548268	13563.535703926	80.6	503.2	AU-AWBS03_20141204_060000.wav	213.080	AW14_AU_BS3
941	Waveform 1	1	13563.910392898	13564.544481928	93.5	461.3	AU-AWBS03_20141204_060000.wav	213.916	AW14_AU_BS3
941	Spectrogram 1	1	13563.910392898	13564.544481928	93.5	461.3	AU-AWBS03_20141204_060000.wav	213.916	AW14_AU_BS3
942	Waveform 1	1	13565.437971016	13566.014415589	67.7	480.6	AU-AWBS03_20141204_060000.wav	215.443	AW14_AU_BS3
942	Spectrogram 1	1	13565.437971016	13566.014415589	67.7	480.6	AU-AWBS03_20141204_060000.wav	215.443	AW14_AU_BS3
943	Waveform 1	1	13567.830215993	13568.349016108	61.3	529.0	AU-AWBS03_20141204_060000.wav	217.835	AW14_AU_BS3
943	Spectrogram 1	1	13567.830215993	13568.349016108	61.3	529.0	AU-AWBS03_20141204_060000.wav	217.835	AW14_AU_BS3
944	Waveform 1	1	13570.001836028	13570.376525000	109.7	483.9	AU-AWBS03_20141204_060000.wav	220.007	AW14_AU_BS3
944	Spectrogram 1	1	13570.001836028	13570.376525000	109.7	483.9	AU-AWBS03_20141204_060000.wav	220.007	AW14_AU_BS3
945	Waveform 1	1	13572.624658834	13573.316392321	100.0	596.8	AU-AWBS03_20141204_060000.wav	222.630	AW14_AU_BS3
945	Spectrogram 1	1	13572.624658834	13573.316392321	100.0	596.8	AU-AWBS03_20141204_060000.wav	222.630	AW14_AU_BS3
946	Waveform 1	1	13574.988081582	13575.650992840	74.2	648.4	AU-AWBS03_20141204_060000.wav	224.994	AW14_AU_BS3
946	Spectrogram 1	1	13574.988081582	13575.650992840	74.2	648.4	AU-AWBS03_20141204_060000.wav	224.994	AW14_AU_BS3
948	Waveform 1	1	13580.699859295	13581.132192725	71.0	661.3	AU-AWBS03_20141204_060730.wav	5.705	AW14_AU_BS3
948	Spectrogram 1	1	13580.699859295	13581.132192725	71.0	661.3	AU-AWBS03_20141204_060730.wav	5.705	AW14_AU_BS3
949	Waveform 1	1	13584.129704503	13584.734971305	77.4	545.2	AU-AWBS03_20141204_060730.wav	9.135	AW14_AU_BS3
949	Spectrogram 1	1	13584.129704503	13584.734971305	77.4	545.2	AU-AWBS03_20141204_060730.wav	9.135	AW14_AU_BS3
950	Waveform 1	1	13587.711125519	13588.345214549	87.1	619.4	AU-AWBS03_20141204_060730.wav	12.716	AW14_AU_BS3
950	Spectrogram 1	1	13587.711125519	13588.345214549	87.1	619.4	AU-AWBS03_20141204_060730.wav	12.716	AW14_AU_BS3
951	Waveform 1	1	13593.100882275	13593.677326847	87.1	377.4	AU-AWBS03_20141204_060730.wav	18.106	AW14_AU_BS3
951	Spectrogram 1	1	13593.100882275	13593.677326847	87.1	377.4	AU-AWBS03_20141204_060730.wav	18.106	AW14_AU_BS3
952	Waveform 1	1	13596.999347806	13597.374036778	161.3	416.1	AU-AWBS03_20141204_060730.wav	22.005	AW14_AU_BS3
952	Spectrogram 1	1	13596.999347806	13597.374036778	161.3	416.1	AU-AWBS03_20141204_060730.wav	22.005	AW14_AU_BS3
953	Waveform 1	1	13598.815148210	13599.305126097	112.9	654.8	AU-AWBS03_20141204_060730.wav	23.820	AW14_AU_BS3
953	Spectrogram 1	1	13598.815148210	13599.305126097	112.9	654.8	AU-AWBS03_20141204_060730.wav	23.820	AW14_AU_BS3
954	Waveform 1	1	13599.449237240	13599.823926212	100.0	612.9	AU-AWBS03_20141204_060730.wav	24.455	AW14_AU_BS3
954	Spectrogram 1	1	13599.449237240	13599.823926212	100.0	612.9	AU-AWBS03_20141204_060730.wav	24.455	AW14_AU_BS3
955	Waveform 1	1	13601.697371074	13602.187348961	119.4	516.1	AU-AWBS03_20141204_060730.wav	26.703	AW14_AU_BS3
955	Spectrogram 1	1	13601.697371074	13602.187348961	119.4	516.1	AU-AWBS03_20141204_060730.wav	26.703	AW14_AU_BS3
956	Waveform 1	1	13602.475571247	13602.936726905	41.9	500.0	AU-AWBS03_20141204_060730.wav	27.481	AW14_AU_BS3
956	Spectrogram 1	1	13602.475571247	13602.936726905	41.9	500.0	AU-AWBS03_20141204_060730.wav	27.481	AW14_AU_BS3
957	Waveform 1	1	13605.365258776	13605.999347806	96.8	587.1	AU-AWBS03_20141204_060730.wav	30.371	AW14_AU_BS3
957	Spectrogram 1	1	13605.365258776	13605.999347806	96.8	587.1	AU-AWBS03_20141204_060730.wav	30.371	AW14_AU_BS3
958	Waveform 1	1	13607.065770265	13607.526925924	222.6	674.2	AU-AWBS03_20141204_060730.wav	32.071	AW14_AU_BS3
958	Spectrogram 1	1	13607.065770265	13607.526925924	222.6	674.2	AU-AWBS03_20141204_060730.wav	32.071	AW14_AU_BS3
959	Waveform 1	1	13607.671037067	13608.189837182	158.1	845.2	AU-AWBS03_20141204_060730.wav	32.676	AW14_AU_BS3
959	Spectrogram 1	1	13607.671037067	13608.189837182	158.1	845.2	AU-AWBS03_20141204_060730.wav	32.676	AW14_AU_BS3
960	Waveform 1	1	13610.236215416	13610.610904388	74.2	403.2	AU-AWBS03_20141204_060730.wav	35.242	AW14_AU_BS3
