Selection	View	Chanel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	action
4071	Spectrogram 1	1	36147.17261	36148.49097	65	500	y
4072	Waveform 1	1	36156.13745	36156.86255	65	550	y
4072	Spectrogram 1	1	36156.13745	36156.86255	65	550	y
4073	Waveform 1	1	36157.58765	36158.24683	65	850	y
4073	Spectrogram 1	1	36157.58765	36158.24683	65	850	y
4074	Waveform 1	1	36158.97192	36159.2356	85	165	n
4074	Spectrogram 1	1	36158.97192	36159.2356	85	165	n
4075	Waveform 1	1	36159.2356	36159.69702	75	350	y
4075	Spectrogram 1	1	36159.2356	36159.69702	75	350	y
4076	Waveform 1	1	36160.68579	36161.14722	115	350	y
4076	Spectrogram 1	1	36160.68579	36161.14722	115	350	y
4077	Waveform 1	1	36163.32251	36164.77271	65	600	y
4077	Spectrogram 1	1	36163.32251	36164.77271	65	600	y
4078	Waveform 1	1	36167.14575	36167.87085	105	165	n
4078	Spectrogram 1	1	36167.14575	36167.87085	105	165	n
4079	Waveform 1	1	36169.98022	36170.90308	65	850	y
4079	Spectrogram 1	1	36169.98022	36170.90308	65	850	y
4080	Waveform 1	1	36172.68286	36173.27612	65	350	n
4080	Spectrogram 1	1	36172.68286	36173.27612	65	350	n
4081	Waveform 1	1	36175.58325	36176.1106	65	165	n
4081	Spectrogram 1	1	36175.58325	36176.1106	65	165	n
4082	Waveform 1	1	36177.9563	36178.54956	95	400	y
4082	Spectrogram 1	1	36177.9563	36178.54956	95	400	y
4083	Waveform 1	1	36184.21851	36184.81177	65	135	n
4083	Spectrogram 1	1	36184.21851	36184.81177	65	135	n
4084	Waveform 1	1	36187.84399	36188.2395	125	400	y
4084	Spectrogram 1	1	36187.84399	36188.2395	125	400	y
4085	Waveform 1	1	36188.2395	36188.63501	75	350	y
4085	Spectrogram 1	1	36188.2395	36188.63501	75	350	y
4086	Waveform 1	1	36192.78784	36193.18335	135	800	y
4086	Spectrogram 1	1	36192.78784	36193.18335	135	800	y
4087	Waveform 1	1	36193.18335	36193.90845	65	600	y
4087	Spectrogram 1	1	36193.18335	36193.90845	65	600	y
4088	Waveform 1	1	36197.66577	36198.32495	125	650	y
4088	Spectrogram 1	1	36197.66577	36198.32495	125	650	y
4089	Waveform 1	1	36200.89575	36201.88452	65	400	n
4089	Spectrogram 1	1	36200.89575	36201.88452	65	400	n
4090	Waveform 1	1	36202.5437	36203.13696	125	400	n
4090	Spectrogram 1	1	36202.5437	36203.13696	125	400	n
4091	Waveform 1	1	36204.58716	36205.70776	65	550	y
4091	Spectrogram 1	1	36204.58716	36205.70776	65	550	y
4092	Waveform 1	1	36207.22388	36207.55347	105	350	y
4092	Spectrogram 1	1	36207.22388	36207.55347	105	350	y
4093	Waveform 1	1	36207.55347	36207.81714	95	400	y
4093	Spectrogram 1	1	36207.55347	36207.81714	95	400	y
4094	Waveform 1	1	36212.36548	36212.62915	65	400	y
4094	Spectrogram 1	1	36212.36548	36212.62915	65	400	y
4095	Waveform 1	1	36233.7229	36234.18433	105	400	n
4095	Spectrogram 1	1	36233.7229	36234.18433	105	400	n
4096	Waveform 1	1	36240.18286	36240.51245	65	165	n
4096	Spectrogram 1	1	36240.18286	36240.51245	65	165	n
4097	Waveform 1	1	36242.1604	36242.68774	105	165	n
4097	Spectrogram 1	1	36242.1604	36242.68774	105	165	n
4098	Waveform 1	1	36259.16724	36259.62866	65	165	n
4098	Spectrogram 1	1	36259.16724	36259.62866	65	165	n
4099	Waveform 1	1	36267.60474	36268.198	65	145	n
4099	Spectrogram 1	1	36267.60474	36268.198	65	145	n
4100	Waveform 1	1	36276.04224	36276.50366	65	165	n
4100	Spectrogram 1	1	36276.04224	36276.50366	65	165	n
4101	Waveform 1	1	36278.01978	36278.74487	75	145	n
4101	Spectrogram 1	1	36278.01978	36278.74487	75	145	n
4102	Waveform 1	1	36280.3269	36280.85425	65	145	n
4102	Spectrogram 1	1	36280.3269	36280.85425	65	145	n
4103	Waveform 1	1	36281.24976	36281.44751	150	850	y
4103	Spectrogram 1	1	36281.24976	36281.44751	150	850	y
4104	Waveform 1	1	36288.43481	36289.15991	65	165	n
4104	Spectrogram 1	1	36288.43481	36289.15991	65	165	n
4105	Waveform 1	1	36292.52173	36292.71948	65	165	n
4105	Spectrogram 1	1	36292.52173	36292.71948	65	165	n
4106	Waveform 1	1	36296.0813	36296.34497	65	450	y
4106	Spectrogram 1	1	36296.0813	36296.34497	65	450	y
4107	Waveform 1	1	36298.58618	36298.84985	125	600	y
4107	Spectrogram 1	1	36298.58618	36298.84985	125	600	y
4108	Waveform 1	1	36305.37573	36305.70532	65	165	n
4108	Spectrogram 1	1	36305.37573	36305.70532	65	165	n
4109	Waveform 1	1	36308.27612	36308.86938	65	145	n
4109	Spectrogram 1	1	36308.27612	36308.86938	65	145	n
4110	Waveform 1	1	36320.60278	36320.93237	75	500	y
4110	Spectrogram 1	1	36320.60278	36320.93237	75	500	y
4111	Waveform 1	1	36326.07397	36326.5354	85	250	y
4111	Spectrogram 1	1	36326.07397	36326.5354	85	250	y
4112	Waveform 1	1	36333.25903	36333.45679	65	300	n
4112	Spectrogram 1	1	36333.25903	36333.45679	65	300	n
4113	Waveform 1	1	36335.76392	36336.35718	65	115	n
4113	Spectrogram 1	1	36335.76392	36336.35718	65	115	n
4114	Waveform 1	1	36338.13696	36338.73022	65	145	n
4114	Spectrogram 1	1	36338.13696	36338.73022	65	145	n
4115	Waveform 1	1	36340.1145	36341.16919	125	350	n
4115	Spectrogram 1	1	36340.1145	36341.16919	125	350	n
4116	Waveform 1	1	36343.67407	36344.33325	95	115	n
4116	Spectrogram 1	1	36343.67407	36344.33325	95	115	n
4117	Waveform 1	1	36345.9812	36346.7063	65	125	n
4117	Spectrogram 1	1	36345.9812	36346.7063	65	125	n
4118	Waveform 1	1	36350.39771	36350.72729	85	350	y
4118	Spectrogram 1	1	36350.39771	36350.72729	85	350	y
4119	Waveform 1	1	36354.55054	36355.53931	85	350	y
4119	Spectrogram 1	1	36354.55054	36355.53931	85	350	y
4120	Waveform 1	1	36355.53931	36355.60522	105	850	y
4120	Spectrogram 1	1	36355.53931	36355.60522	105	850	y
4121	Waveform 1	1	36355.60522	36355.67114	350	650	n
4121	Spectrogram 1	1	36355.60522	36355.67114	350	650	n
4122	Waveform 1	1	36357.18726	36357.64868	75	850	y
4122	Spectrogram 1	1	36357.18726	36357.64868	75	850	y
4123	Waveform 1	1	36361.14233	36361.53784	65	850	y
4123	Spectrogram 1	1	36361.14233	36361.53784	65	850	y
4124	Waveform 1	1	36364.96558	36365.95435	65	850	y
4124	Spectrogram 1	1	36364.96558	36365.95435	65	850	y
4125	Waveform 1	1	36368.85474	36370.1731	65	850	y
4125	Spectrogram 1	1	36368.85474	36370.1731	65	850	y
4126	Waveform 1	1	36372.7439	36373.53491	65	850	y
4126	Spectrogram 1	1	36372.7439	36373.53491	65	850	y
4127	Waveform 1	1	36374.78735	36375.64429	65	135	n
4127	Spectrogram 1	1	36374.78735	36375.64429	65	135	n
4128	Waveform 1	1	36376.56714	36376.63306	350	700	y
4128	Spectrogram 1	1	36376.56714	36376.63306	350	700	y
4129	Waveform 1	1	36376.63306	36377.29224	75	850	y
4129	Spectrogram 1	1	36376.63306	36377.29224	75	850	y
4130	Waveform 1	1	36380.39038	36381.04956	65	850	y
4130	Spectrogram 1	1	36380.39038	36381.04956	65	850	y
4131	Waveform 1	1	36382.43384	36382.76343	75	700	y
4131	Spectrogram 1	1	36382.43384	36382.76343	75	700	y
4132	Waveform 1	1	36383.22485	36383.29077	85	145	n
4132	Spectrogram 1	1	36383.22485	36383.29077	85	145	n
4133	Waveform 1	1	36383.29077	36384.27954	65	350	n
4133	Spectrogram 1	1	36383.29077	36384.27954	65	350	n
4134	Waveform 1	1	36384.27954	36384.54321	135	850	y
4134	Spectrogram 1	1	36384.27954	36384.54321	135	850	y
4135	Waveform 1	1	36385.92749	36386.38892	65	300	n
4135	Spectrogram 1	1	36385.92749	36386.38892	65	300	n
4136	Waveform 1	1	36388.10278	36388.8938	65	850	y
4136	Spectrogram 1	1	36388.10278	36388.8938	65	850	y
4137	Waveform 1	1	36391.39868	36391.59644	85	350	n
4137	Spectrogram 1	1	36391.39868	36391.59644	85	350	n
4138	Waveform 1	1	36391.59644	36391.92603	105	165	n
4138	Spectrogram 1	1	36391.59644	36391.92603	105	165	n
4139	Waveform 1	1	36391.92603	36392.84888	65	850	y
4139	Spectrogram 1	1	36391.92603	36392.84888	65	850	y
4140	Waveform 1	1	36395.68335	36395.74927	65	750	y
4140	Spectrogram 1	1	36395.68335	36395.74927	65	750	y
4141	Waveform 1	1	36395.74927	36395.81519	350	700	y
4141	Spectrogram 1	1	36395.74927	36395.81519	350	700	y
4142	Waveform 1	1	36396.86987	36397.19946	95	300	y
4142	Spectrogram 1	1	36396.86987	36397.19946	95	300	y
4143	Waveform 1	1	36399.37476	36400.75903	65	750	y
4143	Spectrogram 1	1	36399.37476	36400.75903	65	750	y
4144	Waveform 1	1	36402.86841	36403.39575	85	165	n
4144	Spectrogram 1	1	36402.86841	36403.39575	85	165	n
4145	Waveform 1	1	36403.39575	36403.72534	150	750	y
4145	Spectrogram 1	1	36403.39575	36403.72534	150	750	y
4146	Waveform 1	1	36404.64819	36405.43921	65	500	y
4146	Spectrogram 1	1	36404.64819	36405.43921	65	500	y
4147	Waveform 1	1	36405.43921	36405.80176	350	550	y
4147	Spectrogram 1	1	36405.43921	36405.80176	350	550	y
4148	Waveform 1	1	36405.80176	36405.90063	250	400	n
4148	Spectrogram 1	1	36405.80176	36405.90063	250	400	n
4149	Waveform 1	1	36407.48267	36408.3396	85	650	y
4149	Spectrogram 1	1	36407.48267	36408.3396	85	650	y
4150	Waveform 1	1	36408.3396	36408.53735	95	400	n
4150	Spectrogram 1	1	36408.3396	36408.53735	95	400	n
4151	Waveform 1	1	36408.53735	36408.73511	200	400	y
4151	Spectrogram 1	1	36408.53735	36408.73511	200	400	y
4152	Waveform 1	1	36411.23999	36411.50366	95	165	n
4152	Spectrogram 1	1	36411.23999	36411.50366	95	165	n
4153	Waveform 1	1	36411.50366	36411.76733	115	350	y
4153	Spectrogram 1	1	36411.50366	36411.76733	115	350	y
4154	Waveform 1	1	36412.82202	36413.74487	65	750	y
4154	Spectrogram 1	1	36412.82202	36413.74487	65	750	y
4155	Waveform 1	1	36413.74487	36414.33813	65	450	y
4155	Spectrogram 1	1	36413.74487	36414.33813	65	450	y
4156	Waveform 1	1	36416.57935	36416.84302	95	145	n
4156	Spectrogram 1	1	36416.57935	36416.84302	95	145	n
4157	Waveform 1	1	36416.84302	36417.23853	65	750	y
4157	Spectrogram 1	1	36416.84302	36417.23853	65	750	y
4158	Waveform 1	1	36417.89771	36418.22729	95	350	y
4158	Spectrogram 1	1	36417.89771	36418.22729	95	350	y
4159	Waveform 1	1	36418.95239	36419.54565	65	125	n
4159	Spectrogram 1	1	36418.95239	36419.54565	65	125	n
4160	Waveform 1	1	36419.54565	36419.94116	115	300	y
4160	Spectrogram 1	1	36419.54565	36419.94116	115	300	y
4161	Waveform 1	1	36420.99585	36421.32544	75	550	y
4161	Spectrogram 1	1	36420.99585	36421.32544	75	550	y
4162	Waveform 1	1	36423.23706	36423.96216	85	300	y
4162	Spectrogram 1	1	36423.23706	36423.96216	85	300	y
4163	Waveform 1	1	36424.55542	36424.88501	65	850	y
4163	Spectrogram 1	1	36424.55542	36424.88501	65	850	y
4164	Waveform 1	1	36424.88501	36425.14868	150	850	y
4164	Spectrogram 1	1	36424.88501	36425.14868	150	850	y
4165	Waveform 1	1	36427.32397	36427.98315	65	650	n
4165	Spectrogram 1	1	36427.32397	36427.98315	65	650	n
4166	Waveform 1	1	36427.98315	36428.04907	115	650	n
4166	Spectrogram 1	1	36427.98315	36428.04907	115	650	n
4167	Waveform 1	1	36430.3562	36430.48804	200	850	y
4167	Spectrogram 1	1	36430.3562	36430.48804	200	850	y
4168	Waveform 1	1	36431.47681	36432.927	65	300	y
4168	Spectrogram 1	1	36431.47681	36432.927	65	300	y
4169	Waveform 1	1	36436.61841	36437.21167	65	145	n
4169	Spectrogram 1	1	36436.61841	36437.21167	65	145	n
4170	Waveform 1	1	36438.92554	36439.84839	85	250	y
4170	Spectrogram 1	1	36438.92554	36439.84839	85	250	y
4171	Waveform 1	1	36439.84839	36441.16675	65	350	y
4171	Spectrogram 1	1	36439.84839	36441.16675	65	350	y
4172	Waveform 1	1	36441.16675	36441.95776	95	600	y
4172	Spectrogram 1	1	36441.16675	36441.95776	95	600	y
4173	Waveform 1	1	36443.9353	36445.18774	65	600	y
4173	Spectrogram 1	1	36443.9353	36445.18774	65	600	y
4174	Waveform 1	1	36445.18774	36445.3855	75	800	y
4174	Spectrogram 1	1	36445.18774	36445.3855	75	800	y
4175	Waveform 1	1	36445.3855	36445.51733	250	550	n
4175	Spectrogram 1	1	36445.3855	36445.51733	250	550	n
4176	Waveform 1	1	36447.09937	36448.02222	65	145	n
4176	Spectrogram 1	1	36447.09937	36448.02222	65	145	n
4177	Waveform 1	1	36448.02222	36448.28589	150	600	y
4177	Spectrogram 1	1	36448.02222	36448.28589	150	600	y
4178	Waveform 1	1	36449.20874	36449.86792	85	300	y
4178	Spectrogram 1	1	36449.20874	36449.86792	85	300	y
4179	Waveform 1	1	36453.0979	36453.75708	65	800	y
4179	Spectrogram 1	1	36453.0979	36453.75708	65	800	y
4180	Waveform 1	1	36456.52563	36457.1189	65	700	y
4180	Spectrogram 1	1	36456.52563	36457.1189	65	700	y
4181	Waveform 1	1	36461.00806	36461.60132	65	350	y
4181	Spectrogram 1	1	36461.00806	36461.60132	65	350	y
4182	Waveform 1	1	36462.06274	36462.91968	65	850	y
4182	Spectrogram 1	1	36462.06274	36462.91968	65	850	y
4183	Waveform 1	1	36465.22681	36465.75415	85	300	y
4183	Spectrogram 1	1	36465.22681	36465.75415	85	300	y
4184	Waveform 1	1	36473.59839	36474.32349	65	850	y
4184	Spectrogram 1	1	36473.59839	36474.32349	65	850	y
4185	Waveform 1	1	36486.18872	36486.8479	65	145	n
4185	Spectrogram 1	1	36486.18872	36486.8479	65	145	n
4186	Waveform 1	1	36486.8479	36488.16626	75	145	n
4186	Spectrogram 1	1	36486.8479	36488.16626	75	145	n
4187	Waveform 1	1	36490.20972	36490.80298	65	165	n
4187	Spectrogram 1	1	36490.20972	36490.80298	65	165	n
4188	Waveform 1	1	36496.27417	36496.93335	65	850	y
4188	Spectrogram 1	1	36496.27417	36496.93335	65	850	y
4189	Waveform 1	1	36500.16333	36500.55884	65	500	n
4189	Spectrogram 1	1	36500.16333	36500.55884	65	500	n
4190	Waveform 1	1	36505.70044	36506.09595	65	700	n
4190	Spectrogram 1	1	36505.70044	36506.09595	65	700	n
4191	Waveform 1	1	36508.40308	36508.73267	65	165	n
4191	Spectrogram 1	1	36508.40308	36508.73267	65	165	n
4192	Waveform 1	1	36511.89673	36512.55591	65	135	n
4192	Spectrogram 1	1	36511.89673	36512.55591	65	135	n
4193	Waveform 1	1	36514.59937	36514.66528	500	800	n
4193	Spectrogram 1	1	36514.59937	36514.66528	500	800	n
4194	Waveform 1	1	36514.92896	36515.98364	65	400	y
4194	Spectrogram 1	1	36514.92896	36515.98364	65	400	y
4195	Waveform 1	1	36521.91626	36522.64136	65	165	n
4195	Spectrogram 1	1	36521.91626	36522.64136	65	165	n
4196	Waveform 1	1	36526.13501	36527.05786	65	750	y
4196	Spectrogram 1	1	36526.13501	36527.05786	65	750	y
4197	Waveform 1	1	36533.0564	36533.12231	300	750	y
4197	Spectrogram 1	1	36533.0564	36533.12231	300	750	y
4198	Waveform 1	1	36533.32007	36533.38599	75	850	y
4198	Spectrogram 1	1	36533.32007	36533.38599	75	850	y
4199	Waveform 1	1	36533.38599	36533.51782	115	750	y
4199	Spectrogram 1	1	36533.38599	36533.51782	115	750	y
4200	Waveform 1	1	36533.51782	36533.64966	300	500	n
4200	Spectrogram 1	1	36533.51782	36533.64966	300	500	n
4201	Waveform 1	1	36539.18677	36539.78003	75	500	n
4201	Spectrogram 1	1	36539.18677	36539.78003	75	500	n
4202	Waveform 1	1	36542.28491	36543.01001	65	165	n
4202	Spectrogram 1	1	36542.28491	36543.01001	65	165	n
4203	Waveform 1	1	36546.10815	36546.76733	75	135	n
4203	Spectrogram 1	1	36546.10815	36546.76733	75	135	n
4204	Waveform 1	1	36547.29468	36547.55835	115	700	y
4204	Spectrogram 1	1	36547.29468	36547.55835	115	700	y
4205	Waveform 1	1	36551.052	36551.31567	75	850	n
4205	Spectrogram 1	1	36551.052	36551.31567	75	850	n
4206	Waveform 1	1	36551.31567	36552.10669	125	850	y
4206	Spectrogram 1	1	36551.31567	36552.10669	125	850	y
4207	Waveform 1	1	36552.10669	36552.30444	75	850	y
4207	Spectrogram 1	1	36552.10669	36552.30444	75	850	y
4208	Waveform 1	1	36554.08423	36554.47974	125	600	y
4208	Spectrogram 1	1	36554.08423	36554.47974	125	600	y
4209	Waveform 1	1	36555.20483	36555.60034	65	850	y
4209	Spectrogram 1	1	36555.20483	36555.60034	65	850	y
4210	Waveform 1	1	36558.83032	36559.68726	65	750	y
4210	Spectrogram 1	1	36558.83032	36559.68726	65	750	y
4211	Waveform 1	1	36562.7854	36563.57642	65	850	y
4211	Spectrogram 1	1	36562.7854	36563.57642	65	850	y
4212	Waveform 1	1	36566.54272	36566.67456	65	850	n
4212	Spectrogram 1	1	36566.54272	36566.67456	65	850	n
4213	Waveform 1	1	36566.67456	36566.93823	350	800	y
4213	Spectrogram 1	1	36566.67456	36566.93823	350	800	y
4214	Waveform 1	1	36570.56372	36571.55249	65	850	y
4214	Spectrogram 1	1	36570.56372	36571.55249	65	850	y
4215	Waveform 1	1	36574.38696	36574.58472	350	650	y
4215	Spectrogram 1	1	36574.38696	36574.58472	350	650	y
4216	Waveform 1	1	36578.21021	36579.72632	75	850	y
4216	Spectrogram 1	1	36578.21021	36579.72632	75	850	y
4217	Waveform 1	1	36582.03345	36582.9563	65	850	y
4217	Spectrogram 1	1	36582.03345	36582.9563	65	850	y
4218	Waveform 1	1	36585.79077	36586.71362	65	700	y
4218	Spectrogram 1	1	36585.79077	36586.71362	65	700	y
4219	Waveform 1	1	36588.0979	36588.22974	150	450	y
4219	Spectrogram 1	1	36588.0979	36588.22974	150	450	y
4220	Waveform 1	1	36589.08667	36589.48218	75	450	n
4220	Spectrogram 1	1	36589.08667	36589.48218	75	450	n
4221	Waveform 1	1	36589.48218	36590.33911	65	550	y
4221	Spectrogram 1	1	36589.48218	36590.33911	65	550	y
4222	Waveform 1	1	36591.19604	36591.45972	125	350	y
4222	Spectrogram 1	1	36591.19604	36591.45972	125	350	y
4223	Waveform 1	1	36593.30542	36593.43726	450	750	y
4223	Spectrogram 1	1	36593.30542	36593.43726	450	750	y
4224	Waveform 1	1	36593.43726	36594.29419	85	500	y
4224	Spectrogram 1	1	36593.43726	36594.29419	85	500	y
4225	Waveform 1	1	36596.13989	36596.27173	150	500	y
4225	Spectrogram 1	1	36596.13989	36596.27173	150	500	y
4226	Waveform 1	1	36597.52417	36598.44702	65	700	y
4226	Spectrogram 1	1	36597.52417	36598.44702	65	700	y
4227	Waveform 1	1	36600.9519	36601.01782	300	850	n
4227	Spectrogram 1	1	36600.9519	36601.01782	300	850	n
4228	Waveform 1	1	36601.54517	36602.4021	65	500	y
4228	Spectrogram 1	1	36601.54517	36602.4021	65	500	y
4229	Waveform 1	1	36605.56616	36606.75269	65	700	y
4229	Spectrogram 1	1	36605.56616	36606.75269	65	700	y
4230	Waveform 1	1	36609.65308	36610.8396	65	350	y
4230	Spectrogram 1	1	36609.65308	36610.8396	65	350	y
4231	Waveform 1	1	36610.8396	36611.23511	115	450	y
4231	Spectrogram 1	1	36610.8396	36611.23511	115	450	y
4232	Waveform 1	1	36611.23511	36611.36694	200	400	y
4232	Spectrogram 1	1	36611.23511	36611.36694	200	400	y
4233	Waveform 1	1	36615.51978	36615.9812	125	350	y
4233	Spectrogram 1	1	36615.51978	36615.9812	125	350	y
4234	Waveform 1	1	36620.19995	36620.26587	75	450	n
4234	Spectrogram 1	1	36620.19995	36620.26587	75	450	n
4235	Waveform 1	1	36620.26587	36620.33179	200	350	n
4235	Spectrogram 1	1	36620.26587	36620.33179	200	350	n
4236	Waveform 1	1	36624.88013	36625.27563	95	400	y
4236	Spectrogram 1	1	36624.88013	36625.27563	95	400	y
4237	Waveform 1	1	36625.27563	36626.13257	85	450	y
4237	Spectrogram 1	1	36625.27563	36626.13257	85	450	y
4238	Waveform 1	1	36629.49438	36629.82397	115	300	y
4238	Spectrogram 1	1	36629.49438	36629.82397	115	300	y
4239	Waveform 1	1	36629.82397	36630.74683	65	750	y
4239	Spectrogram 1	1	36629.82397	36630.74683	65	750	y
4240	Waveform 1	1	36633.91089	36634.10864	500	850	n
4240	Spectrogram 1	1	36633.91089	36634.10864	500	850	n
4241	Waveform 1	1	36634.10864	36635.16333	65	350	y
4241	Spectrogram 1	1	36634.10864	36635.16333	65	350	y
4242	Waveform 1	1	36645.11694	36645.24878	200	850	y
4242	Spectrogram 1	1	36645.11694	36645.24878	200	850	y
4243	Waveform 1	1	36650.32446	36650.98364	75	850	y
4243	Spectrogram 1	1	36650.32446	36650.98364	75	850	y
4244	Waveform 1	1	36656.25708	36656.38892	200	750	y
4244	Spectrogram 1	1	36656.25708	36656.38892	200	750	y
4245	Waveform 1	1	36657.31177	36657.70728	95	450	y
4245	Spectrogram 1	1	36657.31177	36657.70728	95	450	y
4246	Waveform 1	1	36662.98071	36663.17847	65	850	n
4246	Spectrogram 1	1	36662.98071	36663.17847	65	850	n
4247	Waveform 1	1	36665.94702	36666.14478	85	400	n
4247	Spectrogram 1	1	36665.94702	36666.14478	85	400	n
4248	Waveform 1	1	36666.54028	36666.6062	250	600	n
4248	Spectrogram 1	1	36666.54028	36666.6062	250	600	n
4249	Waveform 1	1	36675.30737	36676.42798	65	550	y
4249	Spectrogram 1	1	36675.30737	36676.42798	65	550	y
4250	Waveform 1	1	36679.46021	36680.1853	65	400	y
4250	Spectrogram 1	1	36679.46021	36680.1853	65	400	y
4251	Waveform 1	1	36680.58081	36680.64673	200	300	n
4251	Spectrogram 1	1	36680.58081	36680.64673	200	300	n
4252	Waveform 1	1	36680.71265	36681.10815	65	350	n
4252	Spectrogram 1	1	36680.71265	36681.10815	65	350	n
4253	Waveform 1	1	36683.4812	36684.33813	65	700	y
4253	Spectrogram 1	1	36683.4812	36684.33813	65	700	y
4254	Waveform 1	1	36687.10669	36687.30444	350	750	n
4254	Spectrogram 1	1	36687.10669	36687.30444	350	750	n
4255	Waveform 1	1	36687.30444	36688.22729	65	700	y
4255	Spectrogram 1	1	36687.30444	36688.22729	65	700	y
4256	Waveform 1	1	36691.32544	36692.31421	65	450	y
4256	Spectrogram 1	1	36691.32544	36692.31421	65	450	y
4257	Waveform 1	1	36694.02808	36695.08276	65	800	y
4257	Spectrogram 1	1	36694.02808	36695.08276	65	800	y
4258	Waveform 1	1	36695.08276	36696.20337	85	350	y
4258	Spectrogram 1	1	36695.08276	36696.20337	85	350	y
4259	Waveform 1	1	36698.64233	36699.03784	65	850	y
4259	Spectrogram 1	1	36698.64233	36699.03784	65	850	y
4260	Waveform 1	1	36699.03784	36699.10376	300	450	n
4260	Spectrogram 1	1	36699.03784	36699.10376	300	450	n
4261	Waveform 1	1	36703.91577	36704.24536	125	650	y
4261	Spectrogram 1	1	36703.91577	36704.24536	125	650	y
4262	Waveform 1	1	36704.24536	36705.23413	65	800	y
4262	Spectrogram 1	1	36704.24536	36705.23413	65	800	y
4263	Waveform 1	1	36713.34204	36714.26489	65	350	y
4263	Spectrogram 1	1	36713.34204	36714.26489	65	350	y
4264	Waveform 1	1	36717.42896	36718.21997	65	500	y
4264	Spectrogram 1	1	36717.42896	36718.21997	65	500	y
4265	Waveform 1	1	36721.44995	36721.91138	65	650	y
4265	Spectrogram 1	1	36721.44995	36721.91138	65	650	y
4266	Waveform 1	1	36725.47095	36726.26196	65	600	y
4266	Spectrogram 1	1	36725.47095	36726.26196	65	600	y
4267	Waveform 1	1	36730.21704	36731.07397	95	300	n
4267	Spectrogram 1	1	36730.21704	36731.07397	95	300	n
4268	Waveform 1	1	36742.87329	36744.45532	65	145	n
4268	Spectrogram 1	1	36742.87329	36744.45532	65	145	n
4269	Waveform 1	1	36744.45532	36745.8396	65	135	n
4269	Spectrogram 1	1	36744.45532	36745.8396	65	135	n
4270	Waveform 1	1	36749.26733	36749.33325	200	300	y
4270	Spectrogram 1	1	36749.26733	36749.33325	200	300	y
4271	Waveform 1	1	36749.33325	36750.2561	65	400	y
4271	Spectrogram 1	1	36749.33325	36750.2561	65	400	y
4272	Waveform 1	1	36752.95874	36753.552	85	700	n
4272	Spectrogram 1	1	36752.95874	36753.552	85	700	n
4273	Waveform 1	1	36801.21069	36801.34253	150	650	y
4273	Spectrogram 1	1	36801.21069	36801.34253	150	650	y
4274	Waveform 1	1	36805.23169	36805.42944	105	850	y
4274	Spectrogram 1	1	36805.23169	36805.42944	105	850	y
4275	Waveform 1	1	36809.12085	36809.38452	95	850	y
4275	Spectrogram 1	1	36809.12085	36809.38452	95	850	y
4276	Waveform 1	1	36813.01001	36813.73511	65	750	y
4276	Spectrogram 1	1	36813.01001	36813.73511	65	750	y
4277	Waveform 1	1	36816.83325	36817.3606	75	850	y
4277	Spectrogram 1	1	36816.83325	36817.3606	75	850	y
4278	Waveform 1	1	36820.65649	36821.11792	75	700	y
4278	Spectrogram 1	1	36820.65649	36821.11792	75	700	y
4279	Waveform 1	1	36824.47974	36824.67749	350	500	y
4279	Spectrogram 1	1	36824.47974	36824.67749	350	500	y
4280	Waveform 1	1	36827.97339	36828.30298	65	165	n
4280	Spectrogram 1	1	36827.97339	36828.30298	65	165	n
4281	Waveform 1	1	36828.30298	36828.50073	150	750	y
4281	Spectrogram 1	1	36828.30298	36828.50073	150	750	y
4282	Waveform 1	1	36832.19214	36832.91724	85	550	y
4282	Spectrogram 1	1	36832.19214	36832.91724	85	550	y
4283	Waveform 1	1	36836.0813	36836.41089	65	400	y
4283	Spectrogram 1	1	36836.0813	36836.41089	65	400	y
4284	Waveform 1	1	36839.90454	36840.76147	65	300	y
4284	Spectrogram 1	1	36839.90454	36840.76147	65	300	y
4285	Waveform 1	1	36842.21167	36842.47534	65	550	y
4285	Spectrogram 1	1	36842.21167	36842.47534	65	550	y
4286	Waveform 1	1	36843.7937	36844.71655	65	450	y
4286	Spectrogram 1	1	36843.7937	36844.71655	65	450	y
4287	Waveform 1	1	36847.61694	36848.34204	65	400	y
4287	Spectrogram 1	1	36847.61694	36848.34204	65	400	y
4288	Waveform 1	1	36851.5061	36852.29712	65	350	y
4288	Spectrogram 1	1	36851.5061	36852.29712	65	350	y
4289	Waveform 1	1	36858.16382	36858.29565	150	650	n
4289	Spectrogram 1	1	36858.16382	36858.29565	150	650	n
4290	Waveform 1	1	36859.81177	36860.20728	105	350	y
4290	Spectrogram 1	1	36859.81177	36860.20728	105	350	y
4291	Waveform 1	1	36880.37817	36880.90552	75	145	y
4291	Spectrogram 1	1	36880.37817	36880.90552	75	145	y
4292	Waveform 1	1	36884.46509	36884.79468	65	450	y
4292	Spectrogram 1	1	36884.46509	36884.79468	65	450	y
4293	Waveform 1	1	36890.85913	36890.92505	105	400	n
4293	Spectrogram 1	1	36890.85913	36890.92505	105	400	n
4294	Waveform 1	1	36892.83667	36893.56177	125	165	n
4294	Spectrogram 1	1	36892.83667	36893.56177	125	165	n
4295	Waveform 1	1	36897.05542	36897.18726	65	650	n
4295	Spectrogram 1	1	36897.05542	36897.18726	65	650	n
4296	Waveform 1	1	36897.18726	36898.17603	135	400	y
